state,metropolitan_nonmetropolitan,county,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,arson,year
NORTH DAKOTA,Nonmetropolitan County,Mercer,2,0,1,1,0,14,3,9,2,0,2024
NORTH DAKOTA,Nonmetropolitan County,Mountrail,2,0,0,0,2,54,13,31,10,1,2024
NORTH DAKOTA,Nonmetropolitan County,Nelson,4,0,1,0,3,5,3,2,0,0,2024
NORTH DAKOTA,Nonmetropolitan County,Pembina,5,0,0,0,5,20,3,15,2,0,2024
NORTH DAKOTA,Nonmetropolitan County,Ransom,2,0,0,0,2,19,1,14,4,0,2024
NORTH DAKOTA,Nonmetropolitan County,Richland,2,0,1,0,1,28,7,19,2,1,2024
NORTH DAKOTA,Nonmetropolitan County,Rolette,7,0,1,0,6,12,3,6,3,0,2024
NORTH DAKOTA,Nonmetropolitan County,Sargent,5,0,1,0,4,9,4,4,1,0,2024
NORTH DAKOTA,Nonmetropolitan County,Sheridan,0,0,0,0,0,9,1,7,1,0,2024
NORTH DAKOTA,Nonmetropolitan County,Stark,13,0,1,0,12,67,5,47,15,0,2024
NORTH DAKOTA,Nonmetropolitan County,Stutsman,5,0,2,0,3,30,4,22,4,0,2024
NORTH DAKOTA,Nonmetropolitan County,Towner,0,0,0,0,0,5,2,3,0,0,2024
NORTH DAKOTA,Nonmetropolitan County,Traill,3,0,1,0,2,45,5,29,11,0,2024
NORTH DAKOTA,Nonmetropolitan County,Walsh,10,0,4,1,5,37,4,28,5,0,2024
NORTH DAKOTA,Nonmetropolitan County,Williams,16,0,0,2,14,122,16,84,22,1,2024
OHIO,Metropolitan County,Allen,79,1,11,2,65,439,79,330,30,1,2024
OHIO,Metropolitan County,Ashtabula,79,1,9,4,65,238,41,174,23,5,2024
OHIO,Metropolitan County,Belmont,99,0,8,3,88,90,9,73,8,1,2024
OHIO,Metropolitan County,Butler,54,1,9,8,36,684,80,586,18,1,2024
OHIO,Metropolitan County,Clermont,35,2,10,0,23,318,41,264,13,2,2024
OHIO,Metropolitan County,Cuyahoga,33,1,3,6,23,42,4,30,8,2,2024
OHIO,Metropolitan County,Delaware,85,2,13,6,64,839,62,723,54,3,2024
OHIO,Metropolitan County,Erie,8,0,0,0,8,67,5,61,1,0,2024
OHIO,Metropolitan County,Fairfield,59,2,16,5,36,605,53,507,45,1,2024
OHIO,Metropolitan County,Franklin,101,4,30,19,48,708,83,522,103,8,2024
OHIO,Metropolitan County,Geauga,7,0,3,0,4,96,13,73,10,1,2024
OHIO,Metropolitan County,Greene,24,0,9,1,14,282,39,198,45,7,2024
OHIO,Metropolitan County,Hamilton,197,6,45,31,115,1687,136,1428,123,7,2024
OHIO,Metropolitan County,Hocking,36,0,7,2,27,141,47,80,14,0,2024
OHIO,Metropolitan County,Jefferson,58,0,2,1,55,80,24,49,7,3,2024
OHIO,Metropolitan County,Licking,96,2,7,2,85,464,74,338,52,3,2024
OHIO,Metropolitan County,Lucas,40,0,0,2,38,501,37,409,55,2,2024
OHIO,Metropolitan County,Madison,29,0,14,0,15,162,17,137,8,1,2024
OHIO,Metropolitan County,Mahoning,12,0,9,0,3,70,20,43,7,2,2024
OHIO,Metropolitan County,Medina,22,0,6,1,15,185,27,151,7,0,2024
OHIO,Metropolitan County,Miami,51,1,1,1,48,212,33,159,20,5,2024
OHIO,Metropolitan County,Montgomery,260,4,33,50,173,1087,219,520,348,10,2024
OHIO,Metropolitan County,Morrow,49,0,10,1,38,57,16,40,1,2,2024
OHIO,Metropolitan County,Perry,15,0,5,1,9,72,36,31,5,1,2024
OHIO,Metropolitan County,Pickaway,30,0,11,0,19,367,48,286,33,2,2024
OHIO,Metropolitan County,Portage,49,0,7,4,38,526,83,391,52,4,2024
OHIO,Metropolitan County,Richland,209,0,21,3,185,371,53,294,24,5,2024
OHIO,Metropolitan County,Stark,214,4,39,4,167,1216,280,839,97,9,2024
OHIO,Metropolitan County,Summit,112,3,36,4,69,697,69,576,52,1,2024
OHIO,Metropolitan County,Trumbull,30,0,1,4,25,204,46,141,17,1,2024
OHIO,Metropolitan County,Union,56,0,15,1,40,152,17,123,12,1,2024
OHIO,Metropolitan County,Warren,62,2,17,7,36,840,65,711,64,4,2024
OHIO,Metropolitan County,Wood,23,0,9,1,13,197,32,141,24,1,2024
OHIO,Nonmetropolitan County,Adams,12,0,2,0,10,33,12,18,3,0,2024
OHIO,Nonmetropolitan County,Ashland,32,0,18,0,14,42,19,19,4,0,2024
OHIO,Nonmetropolitan County,Athens,26,0,10,1,15,161,39,106,16,1,2024
OHIO,Nonmetropolitan County,Champaign,21,0,5,0,16,129,11,110,8,2,2024
OHIO,Nonmetropolitan County,Clinton,5,0,2,0,3,35,10,17,8,1,2024
OHIO,Nonmetropolitan County,Columbiana,39,0,17,0,22,91,23,60,8,0,2024
OHIO,Nonmetropolitan County,Coshocton,33,1,8,2,22,312,53,254,5,1,2024
OHIO,Nonmetropolitan County,Crawford,12,0,4,0,8,34,11,19,4,0,2024
OHIO,Nonmetropolitan County,Darke,8,0,2,0,6,126,29,93,4,1,2024
OHIO,Nonmetropolitan County,Defiance,9,0,2,0,7,93,17,72,4,1,2024
OHIO,Nonmetropolitan County,Fayette,25,0,8,1,16,148,29,100,19,2,2024
OHIO,Nonmetropolitan County,Gallia,37,0,7,1,29,72,27,43,2,1,2024
OHIO,Nonmetropolitan County,Hancock,32,0,8,1,23,156,20,125,11,0,2024
OHIO,Nonmetropolitan County,Hardin,13,2,3,0,8,17,1,14,2,0,2024
OHIO,Nonmetropolitan County,Harrison,6,0,4,0,2,52,7,42,3,1,2024
OHIO,Nonmetropolitan County,Henry,17,0,1,1,15,78,21,54,3,1,2024
OHIO,Nonmetropolitan County,Highland,26,1,7,0,18,155,29,111,15,1,2024
OHIO,Nonmetropolitan County,Holmes,0,0,0,0,0,118,33,83,2,0,2024
OHIO,Nonmetropolitan County,Jackson,21,1,7,2,11,106,19,80,7,1,2024
OHIO,Nonmetropolitan County,Logan,14,0,8,0,6,81,16,65,0,0,2024
OHIO,Nonmetropolitan County,Meigs,18,0,5,0,13,89,21,53,15,1,2024
OHIO,Nonmetropolitan County,Mercer,8,0,5,0,3,18,1,15,2,0,2024
OHIO,Nonmetropolitan County,Monroe,6,0,2,0,4,9,3,6,0,0,2024
OHIO,Nonmetropolitan County,Morgan,14,1,5,0,8,61,17,40,4,1,2024
OHIO,Nonmetropolitan County,Muskingum,152,3,39,2,108,503,143,325,35,6,2024
OHIO,Nonmetropolitan County,Paulding,18,0,6,0,12,54,16,36,2,0,2024
OHIO,Nonmetropolitan County,Pike,30,1,4,3,22,257,61,171,25,6,2024
OHIO,Nonmetropolitan County,Preble,14,1,5,1,7,92,11,77,4,0,2024
OHIO,Nonmetropolitan County,Ross,62,0,31,3,28,656,113,464,79,12,2024
OHIO,Nonmetropolitan County,Scioto,89,2,13,1,73,394,80,260,54,3,2024
OHIO,Nonmetropolitan County,Seneca,14,1,10,0,3,124,15,104,5,1,2024
OHIO,Nonmetropolitan County,Shelby,12,0,5,0,7,84,11,67,6,0,2024
OHIO,Nonmetropolitan County,Tuscarawas,33,0,11,1,21,250,62,159,29,0,2024
OHIO,Nonmetropolitan County,Van Wert,21,3,2,0,16,95,36,58,1,0,2024
OHIO,Nonmetropolitan County,Vinton,7,0,2,0,5,44,21,23,0,0,2024
OHIO,Nonmetropolitan County,Washington,28,1,6,2,19,124,31,84,9,1,2024
OHIO,Nonmetropolitan County,Wayne,46,0,18,1,27,373,101,246,26,2,2024
OHIO,Nonmetropolitan County,Williams,8,0,7,0,1,91,25,57,9,2,2024
OHIO,Nonmetropolitan County,Wyandot,1,0,1,0,0,3,1,2,0,0,2024
OKLAHOMA,Metropolitan County,Canadian,14,0,2,0,12,128,19,80,29,0,2024
OKLAHOMA,Metropolitan County,Cleveland,46,2,21,1,22,174,54,86,34,8,2024
OKLAHOMA,Metropolitan County,Comanche,1,0,0,0,1,35,7,24,4,0,2024
OKLAHOMA,Metropolitan County,Cotton,9,0,1,0,8,33,6,22,5,1,2024
OKLAHOMA,Metropolitan County,Creek,19,0,6,0,13,246,65,120,61,3,2024
OKLAHOMA,Metropolitan County,Garfield,11,0,5,0,6,94,27,61,6,5,2024
OKLAHOMA,Metropolitan County,Grady,40,0,10,1,29,170,49,91,30,2,2024
OKLAHOMA,Metropolitan County,Lincoln,69,0,20,3,46,198,55,109,34,3,2024
OKLAHOMA,Metropolitan County,Logan,37,2,9,0,26,217,52,140,25,4,2024
OKLAHOMA,Metropolitan County,McClain,29,0,4,0,25,161,53,91,17,3,2024
OKLAHOMA,Metropolitan County,Oklahoma,30,0,2,2,26,114,35,65,14,0,2024
OKLAHOMA,Metropolitan County,Okmulgee,26,3,5,1,17,179,51,88,40,3,2024
OKLAHOMA,Metropolitan County,Osage,30,0,8,2,20,244,75,113,56,6,2024
OKLAHOMA,Metropolitan County,Pawnee,7,0,2,0,5,82,19,50,13,1,2024
OKLAHOMA,Metropolitan County,Rogers,39,0,16,2,21,249,74,126,49,2,2024
OKLAHOMA,Metropolitan County,Sequoyah,56,0,9,1,46,161,48,100,13,11,2024
OKLAHOMA,Metropolitan County,Tulsa,185,1,25,14,145,545,140,310,95,19,2024
OKLAHOMA,Metropolitan County,Wagoner,80,1,8,0,71,238,89,120,29,2,2024
OKLAHOMA,Nonmetropolitan County,Adair,24,0,4,0,20,102,32,43,27,6,2024
OKLAHOMA,Nonmetropolitan County,Alfalfa,2,0,1,0,1,52,12,37,3,0,2024
OKLAHOMA,Nonmetropolitan County,Atoka,14,0,0,0,14,59,22,28,9,0,2024
OKLAHOMA,Nonmetropolitan County,Beaver,6,0,3,0,3,15,1,14,0,0,2024
OKLAHOMA,Nonmetropolitan County,Beckham,8,1,3,0,4,38,9,24,5,1,2024
OKLAHOMA,Nonmetropolitan County,Blaine,11,1,3,0,7,46,10,23,13,1,2024
OKLAHOMA,Nonmetropolitan County,Bryan,45,3,2,3,37,214,76,107,31,1,2024
OKLAHOMA,Nonmetropolitan County,Caddo,28,0,6,1,21,155,64,74,17,3,2024
OKLAHOMA,Nonmetropolitan County,Carter,13,1,2,0,10,173,36,108,29,8,2024
OKLAHOMA,Nonmetropolitan County,Cherokee,57,0,8,3,46,264,68,143,53,17,2024
OKLAHOMA,Nonmetropolitan County,Choctaw,18,1,3,1,13,59,24,22,13,4,2024
OKLAHOMA,Nonmetropolitan County,Cimarron,0,0,0,0,0,3,2,1,0,0,2024
OKLAHOMA,Nonmetropolitan County,Coal,8,0,1,0,7,44,8,30,6,0,2024
OKLAHOMA,Nonmetropolitan County,Craig,22,0,6,0,16,115,40,66,9,5,2024
OKLAHOMA,Nonmetropolitan County,Custer,6,0,1,1,4,59,5,41,13,3,2024
OKLAHOMA,Nonmetropolitan County,Delaware,99,2,8,2,87,312,78,192,42,3,2024
OKLAHOMA,Nonmetropolitan County,Dewey,1,0,0,0,1,30,11,16,3,1,2024
OKLAHOMA,Nonmetropolitan County,Ellis,10,0,1,0,9,34,5,23,6,0,2024
OKLAHOMA,Nonmetropolitan County,Garvin,39,2,3,7,27,165,51,95,19,1,2024
OKLAHOMA,Nonmetropolitan County,Grant,2,0,0,0,2,38,8,26,4,0,2024
OKLAHOMA,Nonmetropolitan County,Greer,8,0,3,0,5,13,4,6,3,1,2024
OKLAHOMA,Nonmetropolitan County,Harmon,2,0,1,0,1,2,1,1,0,0,2024
OKLAHOMA,Nonmetropolitan County,Harper,2,0,0,0,2,7,3,4,0,0,2024
OKLAHOMA,Nonmetropolitan County,Haskell,9,0,1,0,8,43,12,26,5,4,2024
OKLAHOMA,Nonmetropolitan County,Hughes,12,0,2,0,10,96,30,47,19,8,2024
OKLAHOMA,Nonmetropolitan County,Jackson,6,0,2,1,3,16,2,9,5,0,2024
OKLAHOMA,Nonmetropolitan County,Jefferson,3,0,0,0,3,13,2,7,4,0,2024
OKLAHOMA,Nonmetropolitan County,Johnston,23,1,1,1,20,30,16,6,8,2,2024
OKLAHOMA,Nonmetropolitan County,Kay,24,0,4,0,20,70,22,43,5,4,2024
OKLAHOMA,Nonmetropolitan County,Kingfisher,6,1,3,0,2,49,3,37,9,2,2024
OKLAHOMA,Nonmetropolitan County,Kiowa,2,0,0,0,2,12,2,7,3,0,2024
OKLAHOMA,Nonmetropolitan County,Latimer,7,0,2,0,5,41,12,23,6,4,2024
OKLAHOMA,Nonmetropolitan County,Le Flore,44,0,3,1,40,128,40,55,33,2,2024
OKLAHOMA,Nonmetropolitan County,Love,9,0,1,0,8,90,16,62,12,6,2024
OKLAHOMA,Nonmetropolitan County,Major,15,2,7,0,6,41,10,26,5,2,2024
OKLAHOMA,Nonmetropolitan County,Marshall,11,0,0,0,11,159,54,73,32,4,2024
OKLAHOMA,Nonmetropolitan County,Mayes,51,0,8,1,42,198,45,104,49,14,2024
OKLAHOMA,Nonmetropolitan County,McCurtain,46,1,4,1,40,298,82,171,45,13,2024
OKLAHOMA,Nonmetropolitan County,McIntosh,38,4,7,1,26,197,58,101,38,0,2024
OKLAHOMA,Nonmetropolitan County,Murray,9,0,1,0,8,35,11,17,7,1,2024
OKLAHOMA,Nonmetropolitan County,Muskogee,81,1,7,2,71,180,60,86,34,6,2024
OKLAHOMA,Nonmetropolitan County,Noble,13,0,6,0,7,41,13,15,13,0,2024
OKLAHOMA,Nonmetropolitan County,Nowata,10,0,0,0,10,70,22,39,9,2,2024
OKLAHOMA,Nonmetropolitan County,Okfuskee,11,3,3,0,5,62,17,36,9,2,2024
OKLAHOMA,Nonmetropolitan County,Ottawa,29,0,1,0,28,203,97,88,18,3,2024
OKLAHOMA,Nonmetropolitan County,Payne,27,0,7,1,19,165,46,97,22,1,2024
OKLAHOMA,Nonmetropolitan County,Pittsburg,49,1,6,0,42,261,91,120,50,1,2024
OKLAHOMA,Nonmetropolitan County,Pontotoc,0,0,0,0,0,51,9,30,12,0,2024
OKLAHOMA,Nonmetropolitan County,Pottawatomie,95,0,15,1,79,354,103,199,52,4,2024
OKLAHOMA,Nonmetropolitan County,Pushmataha,10,0,0,0,10,50,20,21,9,3,2024
OKLAHOMA,Nonmetropolitan County,Roger Mills,3,0,1,0,2,17,4,8,5,0,2024
OKLAHOMA,Nonmetropolitan County,Seminole,23,1,6,0,16,198,53,116,29,3,2024
OKLAHOMA,Nonmetropolitan County,Stephens,20,2,5,0,13,118,38,58,22,0,2024
OKLAHOMA,Nonmetropolitan County,Texas,4,2,0,0,2,45,11,32,2,0,2024
OKLAHOMA,Nonmetropolitan County,Tillman,5,0,1,0,4,17,5,10,2,1,2024
OKLAHOMA,Nonmetropolitan County,Washington,15,0,5,0,10,88,19,61,8,2,2024
OKLAHOMA,Nonmetropolitan County,Washita,3,0,3,0,0,44,10,27,7,1,2024
OKLAHOMA,Nonmetropolitan County,Woods,8,3,0,0,5,40,8,28,4,1,2024
OKLAHOMA,Nonmetropolitan County,Woodward,5,0,3,0,2,21,6,10,5,0,2024
OREGON,Metropolitan County,Benton,25,0,5,3,17,137,32,88,17,3,2024
OREGON,Metropolitan County,Clackamas,536,9,74,89,364,4127,478,3195,454,30,2024
OREGON,Metropolitan County,Columbia,50,1,4,2,43,78,23,34,21,1,2024
OREGON,Metropolitan County,Crook,18,0,0,0,18,3,0,2,1,0,2024
OREGON,Metropolitan County,Deschutes,61,0,9,1,51,468,69,328,71,13,2024
OREGON,Metropolitan County,Jackson,215,3,25,13,174,835,165,565,105,13,2024
OREGON,Metropolitan County,Jefferson,7,0,2,0,5,66,9,43,14,0,2024
OREGON,Metropolitan County,Josephine,94,3,5,8,78,205,41,96,68,4,2024
OREGON,Metropolitan County,Lane,247,5,50,12,180,1032,228,666,138,22,2024
OREGON,Metropolitan County,Linn,99,1,17,9,72,652,151,402,99,17,2024
OREGON,Metropolitan County,Marion,140,5,44,40,51,1654,208,1215,231,3,2024
OREGON,Metropolitan County,Multnomah,285,1,24,36,224,1338,122,1067,149,10,2024
OREGON,Metropolitan County,Polk,43,3,3,6,31,204,52,133,19,6,2024
OREGON,Metropolitan County,Washington,465,3,94,46,322,2404,366,1691,347,21,2024
OREGON,Metropolitan County,Yamhill,62,1,8,0,53,295,74,193,28,5,2024
OREGON,Nonmetropolitan County,Baker,20,1,4,1,14,144,26,106,12,3,2024
OREGON,Nonmetropolitan County,Clatsop,36,0,7,1,28,166,40,114,12,7,2024
OREGON,Nonmetropolitan County,Douglas,100,0,15,4,81,557,149,292,116,7,2024
OREGON,Nonmetropolitan County,Gilliam,4,0,0,0,4,41,6,29,6,2,2024
OREGON,Nonmetropolitan County,Hood River,14,0,3,1,10,144,29,102,13,1,2024
OREGON,Nonmetropolitan County,Klamath,195,2,19,5,169,471,146,239,86,7,2024
OREGON,Nonmetropolitan County,Lincoln,31,0,9,2,20,169,58,91,20,3,2024
OREGON,Nonmetropolitan County,Morrow,12,0,3,2,7,104,18,68,18,3,2024
OREGON,Nonmetropolitan County,Sherman,3,0,1,0,2,31,3,23,5,0,2024
OREGON,Nonmetropolitan County,Tillamook,24,0,5,0,19,169,36,125,8,1,2024
OREGON,Nonmetropolitan County,Umatilla,41,0,8,3,30,307,99,140,68,13,2024
OREGON,Nonmetropolitan County,Union,12,0,2,0,10,181,25,129,27,1,2024
OREGON,Nonmetropolitan County,Wasco,17,0,1,0,16,93,17,68,8,2,2024
PENNSYLVANIA,Metropolitan County,Allegheny,5,0,0,1,4,1,0,1,0,0,2024
PENNSYLVANIA,Metropolitan County,Allegheny County Police Department,449,60,195,17,177,150,33,112,5,15,2024
PENNSYLVANIA,Metropolitan County,Beaver,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Berks,4,0,0,0,4,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Bucks,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Butler,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Carbon,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Centre,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Chester,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Cumberland,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Erie,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Franklin,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Lancaster ,1,0,0,0,1,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Lawrence ,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Lehigh,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Lycoming,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Montgomery,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Northampton,1,0,0,0,1,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Washington,0,0,0,0,0,1,0,1,0,0,2024
PENNSYLVANIA,Metropolitan County,Westmoreland,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,Wyoming,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Metropolitan County,York,3,0,0,0,3,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Bedford,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Bradford,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Clarion,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Greene,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Indiana,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Jefferson,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Juniata,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Mercer,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Monroe,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Northumberland,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Pike,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Schuylkill ,1,0,0,0,1,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Snyder,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Tioga,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Union,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Warren,0,0,0,0,0,0,0,0,0,0,2024
PENNSYLVANIA,Nonmetropolitan County,Wayne ,0,0,0,0,0,0,0,0,0,0,2024
SOUTH CAROLINA,Metropolitan County,Aiken,301,8,31,23,239,2058,488,1277,293,16,2024
SOUTH CAROLINA,Metropolitan County,Anderson,640,7,80,39,514,3399,614,2479,306,13,2024
SOUTH CAROLINA,Metropolitan County,Beaufort,433,14,38,21,360,1659,222,1282,155,10,2024
SOUTH CAROLINA,Metropolitan County,Berkeley,493,10,34,33,416,2236,458,1445,333,19,2024
SOUTH CAROLINA,Metropolitan County,Charleston,164,5,7,26,126,745,83,553,109,4,2024
SOUTH CAROLINA,Metropolitan County,Chester,91,4,7,9,71,274,72,175,27,3,2024
SOUTH CAROLINA,Metropolitan County,Clarendon,147,3,16,10,118,450,90,322,38,4,2024
SOUTH CAROLINA,Metropolitan County,Darlington,332,8,24,15,285,1141,321,636,184,10,2024
SOUTH CAROLINA,Metropolitan County,Dorchester,259,3,23,18,215,1212,188,860,164,4,2024
SOUTH CAROLINA,Metropolitan County,Edgefield,9,0,1,0,8,103,14,66,23,2,2024
SOUTH CAROLINA,Metropolitan County,Fairfield,127,2,6,3,116,291,56,193,42,2,2024
SOUTH CAROLINA,Metropolitan County,Florence,634,6,82,40,506,1943,335,1364,244,18,2024
SOUTH CAROLINA,Metropolitan County,Greenville,1480,24,159,140,1157,6979,1042,5197,740,34,2024
SOUTH CAROLINA,Metropolitan County,Horry,5,0,2,0,3,5,1,4,0,0,2024
SOUTH CAROLINA,Metropolitan County,Horry County Police Department,874,11,110,35,718,4286,478,3292,516,24,2024
SOUTH CAROLINA,Metropolitan County,Jasper,210,3,15,8,184,340,40,234,66,2,2024
SOUTH CAROLINA,Metropolitan County,Lancaster,277,3,54,11,209,1065,189,779,97,7,2024
SOUTH CAROLINA,Metropolitan County,Laurens,136,4,16,1,115,713,160,457,96,5,2024
SOUTH CAROLINA,Metropolitan County,Lexington,629,7,70,38,514,3567,660,2433,474,19,2024
SOUTH CAROLINA,Metropolitan County,Pickens,131,3,16,3,109,595,152,351,92,11,2024
SOUTH CAROLINA,Metropolitan County,Richland,1468,27,90,140,1211,5086,837,3386,863,26,2024
SOUTH CAROLINA,Metropolitan County,Saluda,28,0,7,1,20,102,18,72,12,1,2024
SOUTH CAROLINA,Metropolitan County,Spartanburg,1153,18,81,24,1030,2976,572,2074,330,4,2024
SOUTH CAROLINA,Metropolitan County,Sumter,389,6,17,23,343,1204,274,726,204,10,2024
SOUTH CAROLINA,Metropolitan County,Union,50,3,4,2,41,324,48,228,48,3,2024
SOUTH CAROLINA,Metropolitan County,York,334,2,24,16,292,1624,241,1206,177,13,2024
SOUTH CAROLINA,Nonmetropolitan County,Abbeville,39,0,8,1,30,119,23,79,17,1,2024
SOUTH CAROLINA,Nonmetropolitan County,Allendale,10,2,0,1,7,32,8,16,8,0,2024
SOUTH CAROLINA,Nonmetropolitan County,Bamberg,9,0,2,0,7,107,26,64,17,2,2024
SOUTH CAROLINA,Nonmetropolitan County,Barnwell,57,0,5,1,51,163,42,84,37,6,2024
SOUTH CAROLINA,Nonmetropolitan County,Cherokee,119,5,12,9,93,604,134,363,107,4,2024
SOUTH CAROLINA,Nonmetropolitan County,Chesterfield,214,2,10,12,190,614,142,399,73,6,2024
SOUTH CAROLINA,Nonmetropolitan County,Colleton,162,5,7,4,146,445,89,275,81,5,2024
SOUTH CAROLINA,Nonmetropolitan County,Dillon,166,5,3,13,145,351,81,217,53,4,2024
SOUTH CAROLINA,Nonmetropolitan County,Georgetown,131,3,7,3,118,516,84,347,85,5,2024
SOUTH CAROLINA,Nonmetropolitan County,Greenwood,96,0,21,6,69,574,93,469,12,6,2024
SOUTH CAROLINA,Nonmetropolitan County,Hampton,49,0,7,2,40,172,39,105,28,2,2024
SOUTH CAROLINA,Nonmetropolitan County,Lee,124,4,12,7,101,295,51,200,44,3,2024
SOUTH CAROLINA,Nonmetropolitan County,Marion,126,2,20,5,99,347,100,212,35,4,2024
SOUTH CAROLINA,Nonmetropolitan County,Marlboro,132,1,10,6,115,365,77,230,58,4,2024
SOUTH CAROLINA,Nonmetropolitan County,McCormick,13,0,2,0,11,58,8,37,13,0,2024
SOUTH CAROLINA,Nonmetropolitan County,Newberry,65,1,4,0,60,226,58,149,19,4,2024
SOUTH CAROLINA,Nonmetropolitan County,Oconee,173,0,40,4,129,1034,158,779,97,16,2024
SOUTH CAROLINA,Nonmetropolitan County,Orangeburg,714,14,14,37,649,1969,347,1357,265,7,2024
SOUTH CAROLINA,Nonmetropolitan County,Williamsburg,125,1,8,4,112,494,98,316,80,6,2024
SOUTH DAKOTA,Metropolitan County,Custer,7,2,0,0,5,33,9,23,1,2,2024
SOUTH DAKOTA,Metropolitan County,Lincoln,21,0,6,0,15,155,57,78,20,1,2024
SOUTH DAKOTA,Metropolitan County,McCook,5,0,0,0,5,16,6,7,3,0,2024
SOUTH DAKOTA,Metropolitan County,Meade,18,0,1,0,17,152,87,58,7,0,2024
SOUTH DAKOTA,Metropolitan County,Minnehaha,37,0,3,1,33,157,34,98,25,0,2024
SOUTH DAKOTA,Metropolitan County,Pennington,142,1,58,7,76,241,50,166,25,1,2024
SOUTH DAKOTA,Metropolitan County,Union,10,0,1,0,9,13,3,10,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Aurora,5,0,0,0,5,6,3,2,1,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Beadle,5,0,1,1,3,7,0,7,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Bon Homme,3,0,0,0,3,1,0,1,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Brookings,6,0,2,0,4,35,6,25,4,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Brown,13,0,2,0,11,19,0,14,5,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Charles Mix,7,1,0,0,6,46,6,33,7,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Clay,2,0,0,0,2,20,6,12,2,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Codington,7,0,0,0,7,30,5,16,9,1,2024
SOUTH DAKOTA,Nonmetropolitan County,Corson,5,0,2,1,2,18,8,9,1,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Davison,6,0,0,0,6,6,2,2,2,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Day,4,0,0,0,4,3,0,0,3,1,2024
SOUTH DAKOTA,Nonmetropolitan County,Deuel,3,0,1,0,2,7,2,4,1,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Edmunds,4,0,0,0,4,0,0,0,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Fall River,2,0,1,0,1,6,3,3,0,0,2024
